from	to
NG_001019	IGHD5-24
NG_001019	IGHV3-64
NG_001019	IGHV3-36
NG_001019	IGHV1-46
NG_001019	IGHD3-22
NG_001019	IGHD6-25
NG_001019	IGHVII-30-21
NG_001019	IGHJ6
NG_001019	IGHD1-14
NG_001019	IGHV1-69
NG_001019	IGHV3-74
NG_001019	IGHVII-65-1
NG_001019	IGHV4-80
NG_001019	IGHVIII-25-1
NG_001019	IGHD1-1
NG_001019	IGHVIV-44-1
NG_001019	IGHVIII-47-1
NG_001019	IGHVII-78-1
NG_001019	IGHJ1
NG_001019	IGHV1-67
NG_001019	IGHD3-3
NG_001019	IGH
NG_001019	IGHVII-60-1
NG_001019	IGHVIII-44
NG_001019	ATP6V1G1P1
NG_001019	IGHV3-13
NG_001019	IGHJ1P
NG_001019	IGHVII-22-1
NG_001019	IGHV3-73
NG_001019	IGHV3-49
NG_001019	IGHD2-15
NG_001019	IGHV1-12
NG_001019	IGHA2
NG_001019	IGHV4-61
NG_001019	IGHV3-42
NG_001019	IGHV3-29
NG_001019	IGHV4-28
NG_001019	IGHV3-48
NG_001019	IGHV7-34-1
NG_001019	IGHV3-76
NG_001019	IGHV1-17
NG_001019	IGHV3-6
NG_001019	IGHD1-26
NG_001019	IGHV3-16
NG_001019	IGHVII-53-1
NG_001019	IGHV3-15
NG_001019	IGHV5-10-1
NG_001019	IGHVIII-22-2
NG_001019	IGHV4-4
NG_001019	IGHVII-62-1
NG_001019	IGHV1-24
NG_001019	IGHV3-65
NG_001019	IGHV3-75
NG_001019	IGHD6-6
NG_001019	IGHV1-69D
NG_001019	IGHV3-9
NG_001019	IGHD5-5
NG_001019	IGHV3-25
NG_001019	IGHV8-51-1
NG_001019	IGHVII-46-1
NG_001019	IGHV3-37
NG_001019	IGHV5-78
NG_001019	IGHV3-60
NG_001019	SLC20A1P1
NG_001019	IGHD1-20
NG_001019	IGHV4-39
NG_001019	IGHD6-13
NG_001019	IGHVII-33-1
NG_001019	IGHVII-67-1
NG_001019	IGHV3-7
NG_001019	IGHVIII-5-1
NG_001019	IGHD3-10
NG_001019	IGHVII-20-1
NG_001019	IGHD2-2
NG_001019	IGHD4-17
NG_001019	IGHV3-33
NG_001019	IGHV3-33-2
NG_001019	IGHV3-72
NG_001019	IGHV4-31
NG_001019	IGHVIII-67-4
NG_001019	IGHV1-14
NG_001019	IGHJ2P
NG_001019	IGHV1-2
NG_001019	IGHVII-43-1
NG_001019	IGHV6-1
NG_001019	IGHVII-1-1
NG_001019	IGHD6-19
NG_001019	IGHV3-54
NG_001019	IGHD1-7
NG_001019	IGHVIII-13-1
NG_001019	IGHV1-45
NG_001019	IGHVII-51-2
NG_001019	IGHVIII-38-1
NG_001019	IGHVII-15-1
NG_001019	IGHV2-26
NG_001019	IGHVIII-67-2
NG_001019	IGHV2-70
NG_001019	IGHV1-8
NG_001019	IGHG2
NG_001019	IGHV1-58
NG_001019	IGHD4-4
NG_001019	IGHV7-81
NG_001019	IGHG4
NG_001019	IGHV3-66
NG_001019	IGHV7-27
NG_001019	IGHV3-20
NG_001019	IGHV3-32
NG_001019	IGHV3-19
NG_001019	IGHV3-41
NG_001019	IGHV3-52
NG_001019	IGHV7-4-1
NG_001019	IGHVIII-2-1
NG_001019	IGHJ4
NG_001019	IGHV3-71
NG_001019	IGHVII-40-1
NG_001019	IGHV3-30-2
NG_001019	IGHA1
NG_001019	IGHVII-28-1
NG_001019	IGHV3-63
NG_001019	IGHV4-34
NG_001019	IGHVIII-11-1
NG_001019	IGHJ5
NG_001019	IGHV7-56
NG_001019	IGHV3-43
NG_001019	IGHD
NG_001019	IGHVIII-82
NG_001019	IGHD5-12
NG_001019	IGHV3-53
NG_001019	IGHV3-22
NG_001019	IGHG1
NG_001019	IGHV7-40
NG_001019	IGHV3-47
NG_001019	IGHD3-9
NG_001019	IGHD2-8
NG_001019	IGHE
NG_001021	CYB5AP4
NG_001022	RBMXP1
NG_001023	EIF3EP1
NG_001024	KRT18P1
NG_001025	PPIAP9
NG_001027	RPL23AP1
NG_001028	ETF1P1
NG_001030	NUFIP1P1
NG_001031	ARF4P2
NG_001034	EIF4EBP2P1
NG_001037	FTLP1
NG_001039	GCNT1P1
NG_001040	GSTM3P1
NG_001041	HNRNPA1P3
NG_001043	KRT18P3
NG_001045	RPSAP1
NG_001049	PPIAP17
NG_001050	PSMD10P1
NG_001054	SF3A3P1
NG_001059	DYNLT3P1
NG_001060	TPM3P2
NG_001065	DDX50P1
NG_001067	A2MP1
NG_001068	ACTG1P1
NG_001069	ACTG1P9
NG_001070	AK4P1
NG_001073	AMD1P2
NG_001075	ARF4P1
NG_001076	ART2P
NG_001077	ASS1P1
NG_001079	ASS1P7
NG_001080	ATF4P1
NG_001081	ATP1B1P1
NG_001086	BTF3P1
NG_001088	CALCP
NG_001089	CALM1P1
NG_001090	CALM1P2
NG_001092	CCND2P1
NG_001093	CCND3P1
NG_001094	CEACAMP5
NG_001095	CEACAMP11
NG_001096	CEACAMP1
NG_001097	CEACAMP2
NG_001098	CEACAMP3
NG_001099	CEACAMP4
NG_001100	CEACAMP6
NG_001101	CEACAMP7
NG_001102	CEACAMP8
NG_001103	CEACAMP9
NG_001104	CEACAMP10
NG_001105	COX6A1P1
NG_001106	CPP
NG_001110	CTNNA1P1
NG_001112	DBIP1
NG_001115	ENO1P1
NG_001116	FDX1P2
NG_001117	FDX1P1
NG_001118	FECHP1
NG_001120	FOXO1B
NG_001121	FTH1P21
NG_001122	FUCA1P1
NG_001123	GAPDHP1
NG_001124	GDI2P1
NG_001127	GK4P
NG_001129	GLUD1P5
NG_001135	GSTA6P
NG_001136	GULOP
NG_001141	HMGN2P11
NG_001142	HMGN2P12
NG_001149	IDSP1
NG_001150	IFNWP15
NG_001151	RBPJP2
NG_001153	ANOS2P
NG_001154	KRASP1
NG_001155	LDHBP2
NG_001156	MAGEA7P
NG_001157	MRE11P1
NG_001158	MT2P1
NG_001160	MTX1LP
NG_001163	NPM1P3
NG_001169	OATL3
NG_001170	PGK1P1
NG_001173	PHKBP2
NG_001174	PIGAP1
NG_001175	PIGCP1
NG_001176	PIGFP1
NG_001180	PTMAP3
NG_001185	SNORD3P1
NG_001187	RNU4-8P
NG_001188	RNU7-68P
NG_001189	RNU7-86P
NG_001191	RNU7-55P
NG_001193	RPL7P1
NG_001194	SC4MOP
NG_001195	SHC1P1
NG_001196	SRD5A1P1
NG_001199	TARBP2P1
NG_001200	TCEA1P1
NG_001206	TUBBP1
NG_001207	UBA52P1
NG_001208	UBA52P2
NG_001209	UBE2L4
NG_001212	VWFP1
NG_001213	YES1P1
NG_001215	IFIT1P1
NG_001216	ADAM1A
NG_001217	GPR53P
NG_001226	H2BC19P
NG_001229	NUDCP2
NG_001230	NUDCP1
NG_001232	NPM1P18
NG_001242	CRIPTOP5
NG_001243	CRIPTOP4
NG_001244	CRIPTOP2
NG_001248	RNU6-50P
NG_001250	RNU4-5P
NG_001251	RNU4-4P
NG_001252	RNU4-3P
NG_001253	SNORD3P4
NG_001254	SNORD3P3
NG_001257	RNU2-4P
NG_001261	RNU1-15P
NG_001262	RNU1-14P
NG_001264	RNU1-11P
NG_001266	PABPC1P3
NG_001268	PABPC1P1
NG_001273	MAP2K1P1
NG_001274	PPP1R14BP1
NG_001275	CXCL1P1
NG_001277	CAPZA1P1
NG_001289	RLFP1
NG_001295	RPS19P1
NG_001296	RPS19P2
NG_001297	TXNP1
NG_001298	FAM8A5P
NG_001300	COX7BP1
NG_001301	RPL37P2
NG_001303	TXNP4
NG_001306	FAUP1
NG_001308	HSD17B7P1
NG_001309	TXNP5
NG_001311	SEM1P1
NG_001313	LDHAP4
NG_001314	PHF10P1
NG_001315	CBX3P1
NG_001317	RPL7AP10
NG_001321	TXNP2
NG_001324	TXNP3
NG_001328	SPA17P1
NG_001330	TXNP6
NG_001331	OXCT2P1
NG_001332	TRAV8-1
NG_001332	TRAV13-1
NG_001332	TRAV1-2
NG_001332	TRAV1-1
NG_001332	TRAJ45
NG_001332	TRAV14DV4
NG_001332	TRAJ36
NG_001332	TRAV12-3
NG_001332	TRAJ3
NG_001332	TRAJ24
NG_001332	TRAJ12
NG_001332	TRAV9-1
NG_001332	RPL4P1
NG_001332	TRAJ61
NG_001332	TRAV23DV6
NG_001332	TRDV2
NG_001332	TRAV28
NG_001332	TRAV33
NG_001332	TRAV12-1
NG_001332	TRAJ49
NG_001332	TRAV25
NG_001332	TRAJ58
NG_001332	TRAV9-2
NG_001332	TRAV26-2
NG_001332	TRAJ8
NG_001332	TRAV5
NG_001332	TRDD1
NG_001332	TRDD2
NG_001332	TRAV6
NG_001332	TRAV12-2
NG_001332	TRAJ10
NG_001332	TRAJ19
NG_001332	TRAJ54
NG_001332	TRAJ26
NG_001332	TRDC
NG_001332	TRAV18
NG_001332	TRAJ34
NG_001332	TRAV32
NG_001332	TRAV40
NG_001332	TRAJ50
NG_001332	TRAV7
NG_001332	TRAJ25
NG_001332	TRAJ21
NG_001332	TRAJ47
NG_001332	TRDJ1
NG_001332	TRAJ28
NG_001332	TRAV8-4
NG_001332	TRAV19
NG_001332	TRAJ14
NG_001332	TRAJ9
NG_001332	TRAJ4
NG_001332	TRAV10
NG_001332	TRAV22
NG_001332	TRAV41
NG_001332	TRAJ6
NG_001332	TRAV8-6
NG_001332	TRAV35
NG_001332	TRAV20
NG_001332	TRAV38-2DV8
NG_001332	TRAJ31
NG_001332	TRAV24
NG_001332	TRAV4
NG_001332	TRAJ23
NG_001332	TRA
NG_001332	TRAJ44
NG_001332	TRAJ41
NG_001332	TRAV8-5
NG_001332	TRAV17
NG_001332	TRAV36DV7
NG_001332	TRAJ1
NG_001332	TRAV34
NG_001332	TRAJ17
NG_001332	TRAV8-3
NG_001332	TRAV39
NG_001332	TRDD3
NG_001332	TRAJ60
NG_001332	TRAJ46
NG_001332	TRAV27
NG_001332	TRAJ27
NG_001332	TRAJ52
NG_001332	TRAJ40
NG_001332	TRAJ55
NG_001332	TRAV26-1
NG_001332	TRAJ38
NG_001332	TRAJ57
NG_001332	TRAV21
NG_001332	TRDJ3
NG_001332	TRAJ56
NG_001332	TRAV31
NG_001332	TCRD
NG_001332	TRAV2
NG_001332	TRAV8-7
NG_001332	TRAJ16
NG_001332	TRAC
NG_001332	TRAJ20
NG_001332	TRAJ18
NG_001332	TRAJ35
NG_001332	TRAJ11
NG_001332	TRAJ37
NG_001332	TRAV37
NG_001332	TRAJ5
NG_001332	TRAJ32
NG_001332	TRAJ53
NG_001332	TRDV3
NG_001332	TRAV15
NG_001332	TRAJ51
NG_001332	TRAV13-2
NG_001332	TRAJ33
NG_001332	TRDV1
NG_001332	TRAJ2
NG_001332	TRAJ13
NG_001332	TRDJ2
NG_001332	TRAJ42
NG_001332	TRAJ43
NG_001332	TRAV29DV5
NG_001332	TRAV3
NG_001332	TRAJ39
NG_001332	TRAV38-1
NG_001332	TRAV16
NG_001332	TRAJ7
NG_001332	TRAV8-2
NG_001332	TRAJ30
NG_001332	TRAJ15
NG_001332	TRAJ48
NG_001332	TRAJ59
NG_001332	TRAJ22
NG_001332	TRAJ29
NG_001332	TRDJ4
NG_001332	TRAV30
NG_001333	TRBJ2-2P
NG_001333	TRBJ2-7
NG_001333	TRBV7-3
NG_001333	TRBJ2-3
NG_001333	TRBV8-1
NG_001333	TRBV26
NG_001333	TRBV10-3
NG_001333	TRBV5-7
NG_001333	TRBV27
NG_001333	TRBV12-2
NG_001333	TRBV7-4
NG_001333	TRBV7-1
NG_001333	TRBV12-1
NG_001333	TRBC2
NG_001333	TRBV8-2
NG_001333	TRBV4-3
NG_001333	TRBV21-1
NG_001333	TRBV15
NG_001333	TRBV12-5
NG_001333	TRBV25-1
NG_001333	TRBV7-9
NG_001333	TRBV5-3
NG_001333	TRBVA
NG_001333	TRBV7-6
NG_001333	TRBV24-1
NG_001333	TRBV11-3
NG_001333	TRBV12-4
NG_001333	TRBJ2-6
NG_001333	TRBV2
NG_001333	TRBV7-5
NG_001333	TRBD1
NG_001333	TRBJ2-1
NG_001333	TRBV5-6
NG_001333	TRBJ1-6
NG_001333	TRBV6-6
NG_001333	TRBD2
NG_001333	TRBV19
NG_001333	TRBV7-8
NG_001333	TRBV9
NG_001333	TRBVB
NG_001333	TRBV5-8
NG_001333	TRBV14
NG_001333	TRBV10-2
NG_001333	TRBV11-1
NG_001333	TRB
NG_001333	TRBV18
NG_001333	TRBV10-1
NG_001333	TRBV5-1
NG_001333	TRBV6-1
NG_001333	TRBV13
NG_001333	TRBV5-2
NG_001333	TRBV6-2
NG_001333	TRBV12-3
NG_001333	PRSS3P1
NG_001333	TRBV5-4
NG_001333	TRBJ1-1
NG_001333	TRBV6-9
NG_001333	TRBV5-5
NG_001333	TRBJ2-5
NG_001333	TRBC1
NG_001333	TRBJ1-5
NG_001333	TRBV11-2
NG_001333	TRBV29-1
NG_001333	TRBV6-5
NG_001333	TRBV3-1
NG_001333	TRBJ2-2
NG_001333	TRBV4-2
NG_001333	TRBV16
NG_001333	TRBV6-4
NG_001333	TRBJ1-3
NG_001333	TRBV7-7
NG_001333	TRBV6-3
NG_001333	TRBV6-7
NG_001333	TRBV30
NG_001333	TRBJ2-4
NG_001333	TRBV1
NG_001333	TRBV17
NG_001333	TRBV4-1
NG_001333	TRBJ1-4
NG_001333	TRBV28
NG_001333	TRBV23-1
NG_001333	TRBV22-1
NG_001333	TRBJ1-2
NG_001333	TRBV20-1
NG_001333	TRBV3-2
NG_001333	TRBV7-2
NG_001333	TRBV6-8
NG_001336	TRGVB
NG_001336	TRGV7
NG_001336	TRGV1
NG_001336	TRGV10
NG_001336	TRGC2
NG_001336	TRGJ2
NG_001336	TRGV3
NG_001336	TRGV8
NG_001336	TRGV2
NG_001336	TRGV9
NG_001336	TRGV6
NG_001336	TRGJ1
NG_001336	TRGV11
NG_001336	TRGJP1
NG_001336	TRGV5P
NG_001336	TRGJP
NG_001336	TRG
NG_001336	TRGV4
NG_001336	TRGVA
NG_001336	TRGV5
NG_001336	TRGC1
NG_001336	TRGJP2
NG_001337	TRBV29OR9-2
NG_001337	TRBV20OR9-2
NG_001337	TRBV26OR9-2
NG_001337	TRBV24OR9-2
NG_001337	TRBV25OR9-2
NG_001337	TRBV22OR9-2
NG_001337	TRBV21OR9-2
NG_001337	TRBV23OR9-2
NG_001526	ADAM3B
NG_001531	YWHAZP5
NG_001532	CSNK1A1P2
NG_001533	PSMB3P1
NG_001534	LGMNP1
NG_001535	CKBP1
NG_001538	PSMB3P2
NG_001539	MRPL9P1
NG_001540	ATP5PDP2
NG_001541	SYNGR2P2
NG_001542	PLLPP1
NG_001544	EIF3LP2
NG_001545	YWHAZP3
NG_001546	UPF3AP2
NG_001548	UPF3AP1
NG_001549	SONP1
NG_001550	SNRPA1P2
NG_001551	SNRPA1P1
NG_001555	PPIL1P1
NG_001556	PSMC1P1
NG_001560	CDC20P1
NG_001561	YWHAZP6
NG_001562	YWHAZP10
NG_001563	PRKCIP1
NG_001564	PSMC6P2
NG_001566	PPIAP21
NG_001567	RNASEH1P3
NG_001568	NOS2P2
NG_001569	HMGA1P2
NG_001571	RPL36AP52
NG_001572	CDK7P1
NG_001573	TAF13P1
NG_001574	TAF9BP1
NG_001576	IKBKGP1
NG_001577	CKS1BP7
NG_001578	CKS1BP2
NG_001579	CKS1BP3
NG_001580	YWHAQP2
NG_001583	UBE2SP1
NG_001584	DYNLL1P1
NG_001585	ATP5PDP4
NG_001586	PPIHP1
NG_001587	YWHAZP4
NG_001588	SMU1P1
NG_001590	SRP68P2
NG_001591	SRP68P1
NG_001592	TNPO1P2
NG_002151	OR1E3
NG_002153	OR1P1
NG_002184	OR4C1P
NG_002199	OR51A1P
NG_002207	OR7E8P
NG_002212	OR7D1P
NG_002218	VN1R7P
NG_002225	OR7E93P
NG_002256	OR7E97P
NG_002282	OR6L1P
NG_002286	UBBP3
NG_002287	UBBP2
NG_002289	SHMT1P1
NG_002320	MTND2P2
NG_002321	PSMA6P1
NG_002323	HMGA1P3
NG_002324	HMGA1P1
NG_002326	DLSTP1
NG_002327	TUBB8P5
NG_002329	PRSS29P
NG_002334	TUBB8P7
NG_002335	TUBB8P6
NG_002338	TUBB8P9
NG_002340	ELF2P2
NG_002341	ELF2P3
NG_002342	UHRF2P1
NG_002343	TUBB8P4
NG_002349	EEF1A1P13
NG_002350	EEF1A1P5
NG_002352	ARPC1AP2
NG_002353	EEF1A1P6
NG_002354	ARPC1AP3
NG_002355	ARPC1AP4
NG_002360	RPS2P46
NG_002363	ARPC3P1
NG_002366	NDUFA9P1
NG_002367	EDDM3CP
NG_002368	PSMC3P1
NG_002370	SYNCRIPP1
NG_002371	EIF3MP1
NG_002372	EEDP1
NG_002376	FABP5P11
NG_002379	PSMC6P1
NG_002380	HSPA9P1
NG_002384	NUP50P1
NG_002387	PSMD2P1
NG_002388	NUP50P2
NG_002389	NUP50P3
NG_002392	HLA-DRB2
NG_002393	AK2P1
NG_002394	CABYRP1
NG_002397	RPL3P2
NG_002398	HLA-K
NG_002398	HLA-U
NG_002398	HLA-T
NG_002399.3	SKP1P1
NG_002402	PGBD3P3
NG_002404	RPS9P2
NG_002411	SOCS2P1
NG_002412	PSMD7P1
NG_002416	MRPL11P2
NG_002417	PSMD10P2
NG_002418	MEIS3P2
NG_002419	EIF1AXP1
NG_002425	RN7SL4P
NG_002426	RN7SL5P
NG_002427	RN7SL6P
NG_002428	RN7SL7P
NG_002429	RN7SL8P
NG_002430	MRPL48P1
NG_002431	NASPP1
NG_002432	HLA-DRB9
NG_002433	HLA-DRB8
NG_002433	HLA-DRB7
NG_002434	PBX2P1
NG_002437	CYB5AP3
NG_002440	TGIF1P1
NG_002448	MAPK6P2
NG_002449	MAPK6P6
NG_002450	CRLF3P2
NG_002451	MAPK6P4
NG_002452	MAPK6P5
NG_002453	MAPK6P3
NG_002454	MAPK6P1
NG_002456	RPL32P5
NG_002457	SIRPAP1
NG_002459	VN1R9P
NG_002460	HMGN2P2
NG_002463	PSMD12P1
NG_002467	ADAM21P1
NG_002468	RPL9P8
NG_002470	BTF3P2
NG_002471	RPL9P7
NG_002472	SEPTIN7P1
NG_002473	CHORDC2P
NG_002474	SYF2P1
NG_002475	CKS1BP1
NG_002476	COILP1
NG_002479	COX7A2P1
NG_002480	DDX18P1
NG_002486	RPSAP4
NG_002488	RPL21P11
NG_002489	RPSAP3
NG_002490	UBE2L1
NG_002492	ARHGAP16P
NG_002494	EEF1A1P2
