from	to
Abhd14b	ENSMUSG00000042073
Abhd15	ENSMUSG00000000686
Abhd16a	ENSMUSG00000007036
Abhd16b	ENSMUSG00000055882
Abhd17a	ENSMUSG00000003346
Abhd17b	ENSMUSG00000047368
Abhd17c	ENSMUSG00000038459
Abhd18	ENSMUSG00000037818
Abhd2	ENSMUSG00000039202
Abhd3	ENSMUSG00000002475
Abhd4	ENSMUSG00000040997
Abhd5	ENSMUSG00000032540
Abhd6	ENSMUSG00000025277
Abhd8	ENSMUSG00000007950
Abi1	ENSMUSG00000058835
Abi2	ENSMUSG00000026782
Abi3	ENSMUSG00000018381
Abi3bp	ENSMUSG00000035258
Abitram	ENSMUSG00000038827
Abl1	ENSMUSG00000026842
Abl2	ENSMUSG00000026596
Ablim1	ENSMUSG00000025085
Ablim2	ENSMUSG00000029095
Ablim3	ENSMUSG00000032735
Abo	ENSMUSG00000015787
Abr	ENSMUSG00000017631
Abra	ENSMUSG00000042895
Abracl	ENSMUSG00000078453
Abraxas1	ENSMUSG00000035234
Abraxas2	ENSMUSG00000030965
Abt1	ENSMUSG00000036376
Abtb1	ENSMUSG00000030083
Abtb2	ENSMUSG00000032724
Abtb3	ENSMUSG00000020042
Acaa1a	ENSMUSG00000036138
Acaa1b	ENSMUSG00000010651
Acaa2	ENSMUSG00000036880
Acaca	ENSMUSG00000020532
Acacb	ENSMUSG00000042010
Acad10	ENSMUSG00000029456
Acad11	ENSMUSG00000090150
Acad12	ENSMUSG00000042647
Acad8	ENSMUSG00000031969
Acad9	ENSMUSG00000027710
Acadl	ENSMUSG00000026003
Acadm	ENSMUSG00000062908
Acads	ENSMUSG00000029545
Acadsb	ENSMUSG00000030861
Acadvl	ENSMUSG00000018574
Acan	ENSMUSG00000030607
Acap1	ENSMUSG00000001588
Acap2	ENSMUSG00000049076
Acap3	ENSMUSG00000029033
Acat1	ENSMUSG00000032047
Acat2	ENSMUSG00000023832
Acat3	ENSMUSG00000062480
Acbd3	ENSMUSG00000026499
Acbd5	ENSMUSG00000026781
Acbd6	ENSMUSG00000033701
Acbd7	ENSMUSG00000026644
Accsl	ENSMUSG00000075023
Acd	ENSMUSG00000038000
Ace	ENSMUSG00000020681
Ace2	ENSMUSG00000015405
Ace3	ENSMUSG00000101605
Acer1	ENSMUSG00000045019
Acer2	ENSMUSG00000038007
Acer3	ENSMUSG00000030760
Ache	ENSMUSG00000023328
Ackr1	ENSMUSG00000037872
Ackr2	ENSMUSG00000044534
Ackr3	ENSMUSG00000044337
Ackr4	ENSMUSG00000079355
Acly	ENSMUSG00000020917
Acmsd	ENSMUSG00000026348
Acnat2	ENSMUSG00000060317
Aco1	ENSMUSG00000028405
Aco2	ENSMUSG00000022477
Acod1	ENSMUSG00000022126
Acot1	ENSMUSG00000072949
Acot10	ENSMUSG00000047565
Acot11	ENSMUSG00000034853
Acot12	ENSMUSG00000021620
Acot13	ENSMUSG00000006717
Acot2	ENSMUSG00000021226
Acot3	ENSMUSG00000021228
Acot4	ENSMUSG00000052392
Acot5	ENSMUSG00000042540
Acot6	ENSMUSG00000043487
Acot7	ENSMUSG00000028937
Acot8	ENSMUSG00000017307
Acot9	ENSMUSG00000025287
Acox1	ENSMUSG00000020777
Acox2	ENSMUSG00000021751
Acox3	ENSMUSG00000029098
Acoxl	ENSMUSG00000027380
Acp1	ENSMUSG00000044573
Acp2	ENSMUSG00000002103
Acp3	ENSMUSG00000032561
Acp4	ENSMUSG00000012777
Acp5	ENSMUSG00000001348
Acp6	ENSMUSG00000028093
Acp7	ENSMUSG00000037469
Acr	ENSMUSG00000022622
Acrbp	ENSMUSG00000072770
Acrv1	ENSMUSG00000032110
Acsbg1	ENSMUSG00000032281
Acsbg2	ENSMUSG00000024207
Acsbg3	ENSMUSG00000024209
Acsf2	ENSMUSG00000076435
Acsf3	ENSMUSG00000015016
Acsl1	ENSMUSG00000018796
Acsl3	ENSMUSG00000032883
Acsl4	ENSMUSG00000031278
Acsl5	ENSMUSG00000024981
Acsl6	ENSMUSG00000020333
Acsm1	ENSMUSG00000033533
Acsm2	ENSMUSG00000030945
Acsm3	ENSMUSG00000030935
Acsm4	ENSMUSG00000047026
Acsm5	ENSMUSG00000030972
Acss1	ENSMUSG00000027452
Acss2	ENSMUSG00000027605
Acss3	ENSMUSG00000035948
Acta1	ENSMUSG00000031972
Acta2	ENSMUSG00000035783
Actb	ENSMUSG00000029580
Actbl2	ENSMUSG00000055194
Actc1	ENSMUSG00000068614
Actc1dt	ENSMUSG00000092397
Actg1	ENSMUSG00000062825
Actg2	ENSMUSG00000059430
Actl10	ENSMUSG00000078129
Actl6a	ENSMUSG00000027671
Actl6b	ENSMUSG00000029712
Actl7a	ENSMUSG00000070979
Actl7b	ENSMUSG00000070980
Actl9	ENSMUSG00000092519
Actmap	ENSMUSG00000078786
Actn1	ENSMUSG00000015143
Actn2	ENSMUSG00000052374
Actn3	ENSMUSG00000006457
Actn4	ENSMUSG00000054808
Actr10	ENSMUSG00000021076
Actr1a	ENSMUSG00000025228
Actr1b	ENSMUSG00000037351
Actr2	ENSMUSG00000020152
Actr3	ENSMUSG00000026341
Actr3b	ENSMUSG00000056367
Actr5	ENSMUSG00000037761
Actr6	ENSMUSG00000019948
Actr8	ENSMUSG00000015971
Actrt1	ENSMUSG00000046615
Actrt2	ENSMUSG00000051276
Actrt3	ENSMUSG00000037737
Acvr1	ENSMUSG00000026836
Acvr1b	ENSMUSG00000000532
Acvr1c	ENSMUSG00000026834
Acvr2a	ENSMUSG00000052155
Acvr2b	ENSMUSG00000061393
Acvrl1	ENSMUSG00000000530
Acy1	ENSMUSG00000023262
Acy3	ENSMUSG00000024866
Acyp1	ENSMUSG00000008822
Acyp2	ENSMUSG00000060923
Ada	ENSMUSG00000017697
Adad1	ENSMUSG00000027719
Adad2	ENSMUSG00000024266
Adal	ENSMUSG00000027259
Adam10	ENSMUSG00000054693
Adam11	ENSMUSG00000020926
Adam12	ENSMUSG00000054555
Adam15	ENSMUSG00000028041
Adam17	ENSMUSG00000052593
Adam18	ENSMUSG00000031552
Adam19	ENSMUSG00000011256
Adam1a	ENSMUSG00000072647
Adam1b	ENSMUSG00000062438
Adam2	ENSMUSG00000022039
Adam20	ENSMUSG00000046282
Adam21	ENSMUSG00000008438
Adam22	ENSMUSG00000040537
Adam23	ENSMUSG00000025964
Adam24	ENSMUSG00000046723
Adam26a	ENSMUSG00000048516
Adam28	ENSMUSG00000014725
Adam29	ENSMUSG00000046258
Adam3	ENSMUSG00000031553
Adam30	ENSMUSG00000043468
Adam32	ENSMUSG00000037437
Adam33	ENSMUSG00000027318
Adam34l	ENSMUSG00000050190
Adam4	ENSMUSG00000072972
Adam5	ENSMUSG00000031554
Adam6a	ENSMUSG00000043945
Adam6b	ENSMUSG00000051804
Adam7	ENSMUSG00000022056
Adam8	ENSMUSG00000025473
Adam9	ENSMUSG00000031555
Adamdec1	ENSMUSG00000022057
Adamts1	ENSMUSG00000022893
Adamts10	ENSMUSG00000024299
Adamts12	ENSMUSG00000047497
Adamts13	ENSMUSG00000014852
Adamts14	ENSMUSG00000059901
Adamts15	ENSMUSG00000033453
Adamts16	ENSMUSG00000049538
Adamts17	ENSMUSG00000058145
Adamts18	ENSMUSG00000053399
Adamts19	ENSMUSG00000053441
Adamts2	ENSMUSG00000036545
Adamts20	ENSMUSG00000022449
Adamts3	ENSMUSG00000043635
Adamts4	ENSMUSG00000006403
Adamts5	ENSMUSG00000022894
Adamts6	ENSMUSG00000046169
Adamts7	ENSMUSG00000032363
Adamts8	ENSMUSG00000031994
Adamts9	ENSMUSG00000030022
Adamtsl1	ENSMUSG00000066113
Adamtsl2	ENSMUSG00000036040
Adamtsl3	ENSMUSG00000070469
Adamtsl4	ENSMUSG00000015850
Adamtsl5	ENSMUSG00000043822
Adap1	ENSMUSG00000056413
Adap2	ENSMUSG00000020709
Adar	ENSMUSG00000027951
Adarb1	ENSMUSG00000020262
Adarb2	ENSMUSG00000052551
Adat1	ENSMUSG00000031949
Adat2	ENSMUSG00000019808
Adck1	ENSMUSG00000021044
Adck2	ENSMUSG00000046947
Adck5	ENSMUSG00000022550
Adcy1	ENSMUSG00000020431
Adcy10	ENSMUSG00000026567
Adcy2	ENSMUSG00000021536
Adcy3	ENSMUSG00000020654
Adcy4	ENSMUSG00000022220
Adcy5	ENSMUSG00000022840
Adcy6	ENSMUSG00000022994
Adcy7	ENSMUSG00000031659
Adcy8	ENSMUSG00000022376
Adcy9	ENSMUSG00000005580
Adcyap1	ENSMUSG00000024256
Adcyap1r1	ENSMUSG00000029778
Add1	ENSMUSG00000029106
Add2	ENSMUSG00000030000
Add3	ENSMUSG00000025026
Adgb	ENSMUSG00000050994
Adgra1	ENSMUSG00000025475
Adgra2	ENSMUSG00000031486
Adgra3	ENSMUSG00000029090
Adgrb1	ENSMUSG00000034730
Adgrb2	ENSMUSG00000028782
Adgrb3	ENSMUSG00000033569
Adgrd1	ENSMUSG00000044017
Adgre1	ENSMUSG00000004730
Adgre4	ENSMUSG00000032915
Adgre5	ENSMUSG00000002885
Adgrf1	ENSMUSG00000041293
Adgrf2	ENSMUSG00000057899
Adgrf3	ENSMUSG00000067642
Adgrf4	ENSMUSG00000023918
Adgrf5	ENSMUSG00000056492
Adgrg1	ENSMUSG00000031785
Adgrg2	ENSMUSG00000031298
Adgrg3	ENSMUSG00000060470
Adgrg4	ENSMUSG00000053852
Adgrg5	ENSMUSG00000061577
Adgrg6	ENSMUSG00000039116
Adgrg7	ENSMUSG00000022755
Adgrl1	ENSMUSG00000013033
Adgrl2	ENSMUSG00000028184
Adgrl3	ENSMUSG00000037605
Adgrl4	ENSMUSG00000039167
Adgrv1	ENSMUSG00000069170
Adh1	ENSMUSG00000074207
Adh4	ENSMUSG00000037797
Adh5	ENSMUSG00000028138
Adh6a	ENSMUSG00000053054
Adh6b	ENSMUSG00000074206
Adh7	ENSMUSG00000055301
Adhfe1	ENSMUSG00000025911
Adi1	ENSMUSG00000020629
Adig	ENSMUSG00000044405
Adipoq	ENSMUSG00000022878
Adipor1	ENSMUSG00000026457
Adipor2	ENSMUSG00000030168
Adissp	ENSMUSG00000027327
Adk	ENSMUSG00000039197
Adm	ENSMUSG00000030790
Adm2	ENSMUSG00000054136
Adnp	ENSMUSG00000051149
Adnp2	ENSMUSG00000053950
Ado	ENSMUSG00000057134
Adora1	ENSMUSG00000042429
Adora2a	ENSMUSG00000020178
Adora2b	ENSMUSG00000018500
Adora3	ENSMUSG00000000562
Adpgk	ENSMUSG00000025236
Adprh	ENSMUSG00000002844
Adprhl1	ENSMUSG00000031448
Adprm	ENSMUSG00000020910
Adprs	ENSMUSG00000042558
Adra1a	ENSMUSG00000045875
Adra1b	ENSMUSG00000050541
Adra1d	ENSMUSG00000027335
Adra2a	ENSMUSG00000033717
Adra2b	ENSMUSG00000058620
Adra2c	ENSMUSG00000045318
Adrb1	ENSMUSG00000035283
Adrb2	ENSMUSG00000045730
Adrb3	ENSMUSG00000031489
Adrm1	ENSMUSG00000039041
Adsl	ENSMUSG00000022407
Adss1	ENSMUSG00000011148
Adss2	ENSMUSG00000015961
Adtrp	ENSMUSG00000058022
Aebp1	ENSMUSG00000020473
Aebp2	ENSMUSG00000030232
Aen	ENSMUSG00000030609
Afap1	ENSMUSG00000029094
Afap1l1	ENSMUSG00000033032
Afap1l2	ENSMUSG00000025083
Afdn	ENSMUSG00000068036
Aff1	ENSMUSG00000029313
Aff2	ENSMUSG00000031189
Aff3	ENSMUSG00000037138
Aff4	ENSMUSG00000049470
Afg1l	ENSMUSG00000038302
Afg2a	ENSMUSG00000027722
Afg2b	ENSMUSG00000118663
Afg3l1	ENSMUSG00000031967
Afg3l2	ENSMUSG00000024527
Afm	ENSMUSG00000029369
Afmid	ENSMUSG00000017718
Afp	ENSMUSG00000054932
Aftph	ENSMUSG00000049659
Aga	ENSMUSG00000031521
Agap1	ENSMUSG00000055013
Agap2	ENSMUSG00000025422
Agap3	ENSMUSG00000023353
Agbl1	ENSMUSG00000025754
Agbl2	ENSMUSG00000040812
Agbl3	ENSMUSG00000038836
Agbl4	ENSMUSG00000061298
Agbl5	ENSMUSG00000029165
Ager	ENSMUSG00000015452
Agfg1	ENSMUSG00000026159
Agfg2	ENSMUSG00000029722
Aggf1	ENSMUSG00000021681
Agk	ENSMUSG00000029916
Agl	ENSMUSG00000033400
Agmat	ENSMUSG00000040706
Agmo	ENSMUSG00000050103
Ago1	ENSMUSG00000041530
Ago2	ENSMUSG00000036698
Ago3	ENSMUSG00000028842
Ago4	ENSMUSG00000042500
Agpat1	ENSMUSG00000034254
Agpat2	ENSMUSG00000026922
Agpat3	ENSMUSG00000001211
Agpat4	ENSMUSG00000023827
Agpat5	ENSMUSG00000031467
Agps	ENSMUSG00000042410
Agr2	ENSMUSG00000020581
Agr3	ENSMUSG00000036231
Agrn	ENSMUSG00000041936
Agrp	ENSMUSG00000005705
Agt	ENSMUSG00000031980
Agtpbp1	ENSMUSG00000021557
Agtr1a	ENSMUSG00000049115
Agtr1b	ENSMUSG00000054988
Agtr2	ENSMUSG00000068122
Agtrap	ENSMUSG00000029007
Agxt	ENSMUSG00000026272
Agxt2	ENSMUSG00000089678
Ahctf1	ENSMUSG00000026491
Ahcy	ENSMUSG00000027597
Ahcyl1	ENSMUSG00000027893
Ahcyl2	ENSMUSG00000029772
Ahi1	ENSMUSG00000019986
Ahnak	ENSMUSG00000069833
Ahnak2	ENSMUSG00000118667
Ahr	ENSMUSG00000019256
Ahrr	ENSMUSG00000021575
Ahsa1	ENSMUSG00000021037
Ahsa2	ENSMUSG00000020288
Ahsg	ENSMUSG00000022868
Ahsp	ENSMUSG00000121605
Aicda	ENSMUSG00000040627
Aida	ENSMUSG00000042901
Aif1	ENSMUSG00000024397
Aif1l	ENSMUSG00000001864
Aifm1	ENSMUSG00000036932
Aifm2	ENSMUSG00000020085
Aifm3	ENSMUSG00000022763
Aig1	ENSMUSG00000019806
Aim2	ENSMUSG00000037860
Aimp1	ENSMUSG00000028029
Aimp2	ENSMUSG00000029610
Aip	ENSMUSG00000024847
Aipl1	ENSMUSG00000040554
Aire	ENSMUSG00000000731
Airn	ENSMUSG00000078247
Ajap1	ENSMUSG00000039546
Ajuba	ENSMUSG00000022178
Ak1	ENSMUSG00000026817
Ak2	ENSMUSG00000028792
Ak3	ENSMUSG00000024782
Ak4	ENSMUSG00000028527
Ak6	ENSMUSG00000078941
Ak7	ENSMUSG00000041323
Ak8	ENSMUSG00000026807
Ak9	ENSMUSG00000091415
Akain1	ENSMUSG00000091636
Akap1	ENSMUSG00000018428
Akap10	ENSMUSG00000047804
Akap11	ENSMUSG00000022016
Akap12	ENSMUSG00000038587
Akap13	ENSMUSG00000066406
Akap14	ENSMUSG00000036551
Akap17b	ENSMUSG00000059708
Akap3	ENSMUSG00000030344
Akap4	ENSMUSG00000050089
Akap5	ENSMUSG00000021057
Akap6	ENSMUSG00000061603
Akap7	ENSMUSG00000039166
Akap8	ENSMUSG00000024045
Akap8l	ENSMUSG00000002625
Akap9	ENSMUSG00000040407
Akip1	ENSMUSG00000031023
Akirin1	ENSMUSG00000023075
Akirin2	ENSMUSG00000028291
Akna	ENSMUSG00000039158
Akp3	ENSMUSG00000036500
Akr1a1	ENSMUSG00000028692
Akr1b1	ENSMUSG00000001642
Akr1b10	ENSMUSG00000061758
Akr1b7	ENSMUSG00000052131
Akr1b8	ENSMUSG00000029762
Akr1c12	ENSMUSG00000021211
Akr1c13	ENSMUSG00000021213
Akr1c14	ENSMUSG00000033715
Akr1c18	ENSMUSG00000021214
Akr1c19	ENSMUSG00000071551
Akr1c20	ENSMUSG00000054757
Akr1c21	ENSMUSG00000021207
Akr1c6	ENSMUSG00000021210
Akr1cl	ENSMUSG00000025955
Akr1d1	ENSMUSG00000038641
Akr1e1	ENSMUSG00000045410
Akr7a5	ENSMUSG00000028743
Akt1	ENSMUSG00000001729
Akt1s1	ENSMUSG00000011096
Akt2	ENSMUSG00000004056
Akt3	ENSMUSG00000019699
Aktip	ENSMUSG00000031667
Alad	ENSMUSG00000028393
Alas1	ENSMUSG00000032786
Alas2	ENSMUSG00000025270
Alb	ENSMUSG00000029368
Albfm1	ENSMUSG00000070690
Alcam	ENSMUSG00000022636
Aldh16a1	ENSMUSG00000007833
Aldh18a1	ENSMUSG00000025007
Aldh1a1	ENSMUSG00000053279
Aldh1a2	ENSMUSG00000013584
Aldh1a3	ENSMUSG00000015134
Aldh1a7	ENSMUSG00000024747
Aldh1b1	ENSMUSG00000035561
Aldh1l1	ENSMUSG00000030088
Aldh1l2	ENSMUSG00000020256
Aldh2	ENSMUSG00000029455
