from	to
ENSMUSG00000001552	XM_006532316
ENSMUSG00000001555	NM_010221
ENSMUSG00000001558	NM_001417856
ENSMUSG00000001566	NM_019944
ENSMUSG00000001569	XM_006535742
ENSMUSG00000001576	XM_036160753
ENSMUSG00000001583	NM_031880
ENSMUSG00000001588	NM_153788
ENSMUSG00000001604	XM_006538711
ENSMUSG00000001622	NM_001356571
ENSMUSG00000001627	NM_013562
ENSMUSG00000001630	NM_001346666
ENSMUSG00000001632	XM_030255679
ENSMUSG00000001642	NM_009658
ENSMUSG00000001655	NM_010464
ENSMUSG00000001656	NM_001024842
ENSMUSG00000001657	XM_030248341
ENSMUSG00000001661	XM_006520469
ENSMUSG00000001663	NM_008185
ENSMUSG00000001666	NM_010027
ENSMUSG00000001670	NM_146214
ENSMUSG00000001672	NM_212447
ENSMUSG00000001674	XM_006529794
ENSMUSG00000001687	NM_001359201
ENSMUSG00000001700	NM_026240
ENSMUSG00000001707	NM_025380
ENSMUSG00000001729	NM_009652
ENSMUSG00000001739	NM_021719
ENSMUSG00000001741	NM_001360089
ENSMUSG00000001750	NM_001136091
ENSMUSG00000001751	NM_001425486
ENSMUSG00000001755	XM_006534256
ENSMUSG00000001761	NM_176996
ENSMUSG00000001763	NM_001301407
ENSMUSG00000001767	NM_025820
ENSMUSG00000001768	NM_001406510
ENSMUSG00000001773	NM_001159706
ENSMUSG00000001774	NM_025844
ENSMUSG00000001783	NM_145422
ENSMUSG00000001785	NM_133993
ENSMUSG00000001786	XM_017314077
ENSMUSG00000001794	XM_011250420
ENSMUSG00000001802	XM_488021
ENSMUSG00000001804	NM_181564
ENSMUSG00000001815	XM_006498729
ENSMUSG00000001819	NM_008275
ENSMUSG00000001823	NM_008274
ENSMUSG00000001827	NM_001412433
ENSMUSG00000001829	XM_006507489
ENSMUSG00000001833	NM_001359738
ENSMUSG00000001844	XM_030254835
ENSMUSG00000001847	NM_001347530
ENSMUSG00000001855	XM_036160853
ENSMUSG00000001864	NM_145144
ENSMUSG00000001865	NM_007753
ENSMUSG00000001870	XM_030249831
ENSMUSG00000001891	NM_139297
ENSMUSG00000001901	XM_006532554
ENSMUSG00000001909	NM_001164559
ENSMUSG00000001910	XM_006531293
ENSMUSG00000001911	XM_036153805
ENSMUSG00000001918	NM_009201
ENSMUSG00000001924	NM_009457
ENSMUSG00000001930	NM_011708
ENSMUSG00000001942	NM_011734
ENSMUSG00000001943	NM_020518
ENSMUSG00000001946	NM_027102
ENSMUSG00000001948	NM_001324545
ENSMUSG00000001962	XM_036161770
ENSMUSG00000001964	NM_001410136
ENSMUSG00000001983	NM_027346
ENSMUSG00000001985	XM_006502772
ENSMUSG00000001986	NM_001281929
ENSMUSG00000001988	XM_017322021
ENSMUSG00000001995	NM_001081337
ENSMUSG00000001998	XM_036157323
ENSMUSG00000001999	XM_006498573
ENSMUSG00000002006	XM_006528021
ENSMUSG00000002007	NM_019684
ENSMUSG00000002010	NM_001411519
ENSMUSG00000002012	XM_006528344
ENSMUSG00000002014	NM_001426003
ENSMUSG00000002015	NM_001426140
ENSMUSG00000002017	NM_133747
ENSMUSG00000002020	XM_036157200
ENSMUSG00000002028	XM_110671
ENSMUSG00000002031	XM_006510672
ENSMUSG00000002033	NM_009850
ENSMUSG00000002043	XM_030242919
ENSMUSG00000002052	XM_006532743
ENSMUSG00000002055	NM_017407
ENSMUSG00000002057	XM_017314286
ENSMUSG00000002058	NM_001313985
ENSMUSG00000002059	NM_033475
ENSMUSG00000002064	NM_001404344
ENSMUSG00000002068	NM_007633
ENSMUSG00000002076	NM_028902
ENSMUSG00000002083	NM_001382549
ENSMUSG00000002100	XM_006498882
ENSMUSG00000002102	NM_008948
ENSMUSG00000002103	XM_011239257
ENSMUSG00000002104	NM_001420848
ENSMUSG00000002105	XM_006500099
ENSMUSG00000002107	NM_010160
ENSMUSG00000002108	NM_001177730
ENSMUSG00000002109	NM_028119
ENSMUSG00000002111	NM_001378899
ENSMUSG00000002129	NM_026175
ENSMUSG00000002147	NM_009284
ENSMUSG00000002190	XM_011248297
ENSMUSG00000002204	NM_008437
ENSMUSG00000002205	NM_133945
ENSMUSG00000002210	NM_001418954
ENSMUSG00000002221	XM_006535758
ENSMUSG00000002222	NM_001355745
ENSMUSG00000002227	XM_006501101
ENSMUSG00000002228	XM_036163340
ENSMUSG00000002233	NM_007484
ENSMUSG00000002240	XM_132140
ENSMUSG00000002249	NM_011566
ENSMUSG00000002250	NM_001411520
ENSMUSG00000002257	NM_027185
ENSMUSG00000002265	XM_036152771
ENSMUSG00000002266	XM_011250495
ENSMUSG00000002274	NM_133719
ENSMUSG00000002279	XM_030250137
ENSMUSG00000002280	XM_006524828
ENSMUSG00000002289	NM_020581
ENSMUSG00000002297	NM_001190717
ENSMUSG00000002307	NM_007829
ENSMUSG00000002308	NM_001305169
ENSMUSG00000002319	XM_017316220
ENSMUSG00000002320	XM_030248051
ENSMUSG00000002324	NM_001360390
ENSMUSG00000002325	NM_001159418
ENSMUSG00000002326	NM_177992
ENSMUSG00000002329	NM_023397
ENSMUSG00000002332	XM_036158752
ENSMUSG00000002341	NM_007789
ENSMUSG00000002342	NM_001426658
ENSMUSG00000002343	XM_030243841
ENSMUSG00000002345	NM_001309841
ENSMUSG00000002346	NM_001007570
ENSMUSG00000002365	XM_030249990
ENSMUSG00000002372	XM_017317646
ENSMUSG00000002379	NM_027244
ENSMUSG00000002384	NM_007559
ENSMUSG00000002393	NM_010150
ENSMUSG00000002395	XM_036154246
ENSMUSG00000002409	NM_001271370
ENSMUSG00000002413	XM_011241139
ENSMUSG00000002428	XM_006535429
ENSMUSG00000002455	NM_133701
ENSMUSG00000002458	NM_026446
ENSMUSG00000002459	XM_011238401
ENSMUSG00000002475	XM_011246794
ENSMUSG00000002477	NM_009226
ENSMUSG00000002486	XM_006530511
ENSMUSG00000002489	XM_030249041
ENSMUSG00000002496	NM_011647
ENSMUSG00000002500	NM_001163945
ENSMUSG00000002504	XM_030249980
ENSMUSG00000002524	NM_001403043
ENSMUSG00000002546	NM_001362698
ENSMUSG00000002550	NM_011675
ENSMUSG00000002565	NM_001146196
ENSMUSG00000002578	XM_030245076
ENSMUSG00000002580	NM_025559
ENSMUSG00000002588	NM_011134
ENSMUSG00000002602	XM_006539989
ENSMUSG00000002603	XM_036152883
ENSMUSG00000002617	XM_030249753
ENSMUSG00000002625	NM_001403536
ENSMUSG00000002633	NM_009170
ENSMUSG00000002635	XM_036153396
ENSMUSG00000002658	NM_001419463
ENSMUSG00000002660	NM_017393
ENSMUSG00000002661	NM_025538
ENSMUSG00000002664	NM_008954
ENSMUSG00000002668	XM_011246601
ENSMUSG00000002688	XM_006515586
ENSMUSG00000002699	NM_010696
ENSMUSG00000002718	NM_023565
ENSMUSG00000002728	NM_001141965
ENSMUSG00000002731	NM_001421202
ENSMUSG00000002732	NM_010222
ENSMUSG00000002733	NM_031256
ENSMUSG00000002741	NM_019661
ENSMUSG00000002748	NM_011714
ENSMUSG00000002763	NM_145488
ENSMUSG00000002769	NM_010321
ENSMUSG00000002771	XM_030242150
ENSMUSG00000002778	NM_133950
ENSMUSG00000002781	XM_036153430
ENSMUSG00000002797	NM_026637
ENSMUSG00000002799	NM_010588
ENSMUSG00000002804	NM_025399
ENSMUSG00000002808	NM_134065
ENSMUSG00000002812	NM_022009
ENSMUSG00000002814	NM_009410
ENSMUSG00000002820	NM_153583
ENSMUSG00000002825	XM_036155166
ENSMUSG00000002831	XM_011246550
ENSMUSG00000002833	XM_006523709
ENSMUSG00000002835	NM_013733
ENSMUSG00000002844	NM_007414
ENSMUSG00000002845	NM_026407
ENSMUSG00000002846	XM_006522713
ENSMUSG00000002847	NM_134102
ENSMUSG00000002870	NM_008564
ENSMUSG00000002871	NM_001410580
ENSMUSG00000002881	NM_001420347
ENSMUSG00000002885	NM_011925
ENSMUSG00000002897	XM_006505618
ENSMUSG00000002900	NM_008482
ENSMUSG00000002908	XM_030243865
ENSMUSG00000002910	XM_036154287
ENSMUSG00000002930	NM_011153
ENSMUSG00000002944	NM_001159556
ENSMUSG00000002948	NM_011944
ENSMUSG00000002957	NM_001357068
ENSMUSG00000002963	XM_036153307
ENSMUSG00000002968	NM_001331208
ENSMUSG00000002980	NM_020486
ENSMUSG00000002981	NM_019649
ENSMUSG00000002983	XM_006539675
ENSMUSG00000002984	XM_030242769
ENSMUSG00000002985	XM_030242015
ENSMUSG00000002992	NM_001309795
ENSMUSG00000002996	XM_030246951
ENSMUSG00000002997	NM_001364408
ENSMUSG00000003031	NM_009875
ENSMUSG00000003032	NM_010637
ENSMUSG00000003033	XM_006509538
ENSMUSG00000003037	NM_023126
ENSMUSG00000003038	NM_016957
ENSMUSG00000003039	NM_026455
ENSMUSG00000003051	NM_007921
ENSMUSG00000003053	NM_001410153
ENSMUSG00000003062	XM_030247454
ENSMUSG00000003068	NM_001301854
ENSMUSG00000003070	NM_007909
ENSMUSG00000003072	XM_036155942
ENSMUSG00000003099	XM_017322043
ENSMUSG00000003119	NM_001109628
ENSMUSG00000003123	XM_006539572
ENSMUSG00000003131	XM_030244124
ENSMUSG00000003134	XM_017321765
ENSMUSG00000003135	NM_028043
ENSMUSG00000003153	NM_001410374
ENSMUSG00000003154	NM_021899
ENSMUSG00000003161	XM_006503527
ENSMUSG00000003166	NM_001109750
ENSMUSG00000003184	XM_006540995
ENSMUSG00000003190	NM_001403495
ENSMUSG00000003199	NM_026530
ENSMUSG00000003200	NM_001252471
ENSMUSG00000003206	XM_006524599
ENSMUSG00000003208	NM_028381
ENSMUSG00000003226	NM_011240
ENSMUSG00000003227	XM_006513206
ENSMUSG00000003228	XM_017318066
ENSMUSG00000003233	NM_001416759
ENSMUSG00000003234	NM_013852
ENSMUSG00000003235	NM_001417002
ENSMUSG00000003269	XM_036152796
ENSMUSG00000003271	NM_001033792
ENSMUSG00000003273	NM_001368349
ENSMUSG00000003279	XM_036160565
ENSMUSG00000003282	NM_019969
ENSMUSG00000003283	NM_001172117
ENSMUSG00000003308	NM_001110305
ENSMUSG00000003309	NM_009678
ENSMUSG00000003316	NM_009149
ENSMUSG00000003341	XM_006513984
ENSMUSG00000003344	NM_145361
ENSMUSG00000003345	XM_006513011
ENSMUSG00000003346	XM_017313894
ENSMUSG00000003348	XM_036155716
ENSMUSG00000003352	XM_006520363
ENSMUSG00000003354	NM_001364844
ENSMUSG00000003355	NM_001357893
ENSMUSG00000003360	NM_001080981
ENSMUSG00000003363	XM_030242219
ENSMUSG00000003378	NM_001402849
ENSMUSG00000003379	NM_007655
ENSMUSG00000003380	NM_010261
ENSMUSG00000003382	NM_001411078
ENSMUSG00000003402	XM_006510096
ENSMUSG00000003410	XM_006510021
ENSMUSG00000003411	XM_036164406
ENSMUSG00000003418	NM_145838
ENSMUSG00000003420	NM_001357117
ENSMUSG00000003421	NM_001163684
ENSMUSG00000003423	XM_006541156
ENSMUSG00000003435	XM_036152859
ENSMUSG00000003436	NM_007866
ENSMUSG00000003437	NM_019458
ENSMUSG00000003438	NM_025616
ENSMUSG00000003444	NM_026042
ENSMUSG00000003452	XM_006507019
ENSMUSG00000003458	XM_006496952
ENSMUSG00000003464	NM_001356514
ENSMUSG00000003469	XM_006518380
ENSMUSG00000003476	NM_001288620
ENSMUSG00000003477	NM_009349
ENSMUSG00000003484	NM_024444
ENSMUSG00000003500	NM_011829
ENSMUSG00000003505	NM_001163685
ENSMUSG00000003518	XM_006534306
ENSMUSG00000003526	NM_011172
ENSMUSG00000003527	XM_030249151
ENSMUSG00000003528	NM_153150
ENSMUSG00000003534	XM_006523535
ENSMUSG00000003541	NM_133662
ENSMUSG00000003545	NM_008036
ENSMUSG00000003546	XM_006525044
ENSMUSG00000003549	NM_007948
ENSMUSG00000003555	NM_007809
ENSMUSG00000003559	XM_030251005
ENSMUSG00000003573	NM_001146153
ENSMUSG00000003575	NM_001404425
ENSMUSG00000003585	NM_144520
ENSMUSG00000003604	NM_001355631
ENSMUSG00000003617	NM_001409646
ENSMUSG00000003623	NM_001417832
ENSMUSG00000003644	NM_001285505
ENSMUSG00000003657	NM_007586
ENSMUSG00000003660	NM_177214
ENSMUSG00000003665	NM_008215
ENSMUSG00000003721	NM_001271532
ENSMUSG00000003731	XM_006502814
ENSMUSG00000003746	XM_006512568
ENSMUSG00000003752	NM_181593
ENSMUSG00000003762	NM_133770
ENSMUSG00000003778	NM_001289606
ENSMUSG00000003779	NM_009004
ENSMUSG00000003808	NM_025648
ENSMUSG00000003809	XM_036154078
ENSMUSG00000003810	NM_001042743
ENSMUSG00000003812	NM_001368295
ENSMUSG00000003813	NM_001378896
ENSMUSG00000003814	NM_007591
ENSMUSG00000003824	NM_001168246
ENSMUSG00000003847	XM_017312904
ENSMUSG00000003848	NM_026277
ENSMUSG00000003849	XM_036153810
ENSMUSG00000003863	XM_011250915
ENSMUSG00000003865	NM_030678
ENSMUSG00000003868	NM_001417244
ENSMUSG00000003872	NM_011698
ENSMUSG00000003873	NM_001411995
ENSMUSG00000003882	XM_036159169
ENSMUSG00000003923	XM_017313918
ENSMUSG00000003934	XM_006532160
ENSMUSG00000003948	NM_026178
ENSMUSG00000003949	NM_001403986
ENSMUSG00000003955	NM_027342
ENSMUSG00000003970	NM_012053
ENSMUSG00000003974	XM_036164720
ENSMUSG00000003992	NM_024272
ENSMUSG00000004018	NM_025923
ENSMUSG00000004031	XM_011238810
ENSMUSG00000004032	NM_010360
ENSMUSG00000004035	NM_026672
ENSMUSG00000004038	NM_010359
ENSMUSG00000004040	NM_011486
ENSMUSG00000004043	NM_001425424
ENSMUSG00000004044	NM_001359105
ENSMUSG00000004054	XM_036161599
ENSMUSG00000004056	XM_030241997
ENSMUSG00000004069	NM_023646
ENSMUSG00000004070	NM_001378999
ENSMUSG00000004071	NM_001358078
ENSMUSG00000004085	NM_178084
ENSMUSG00000004098	NM_016919
ENSMUSG00000004099	NM_001314011
ENSMUSG00000004100	NM_145610
ENSMUSG00000004105	XM_006498051
ENSMUSG00000004110	XM_017312578
ENSMUSG00000004113	XM_006497627
ENSMUSG00000004127	NM_001348196
ENSMUSG00000004151	XM_006514968
ENSMUSG00000004187	NM_001416302
ENSMUSG00000004207	NM_001428765
ENSMUSG00000004221	XM_011247527
ENSMUSG00000004231	NM_001368749
ENSMUSG00000004233	NM_001418997
ENSMUSG00000004263	NM_007881
ENSMUSG00000004264	NM_007531
ENSMUSG00000004266	NM_013545
ENSMUSG00000004267	NM_001302642
ENSMUSG00000004268	NM_001409785
ENSMUSG00000004270	NM_145130
ENSMUSG00000004285	NM_025381
ENSMUSG00000004296	NM_001303244
ENSMUSG00000004317	XM_011247444
ENSMUSG00000004319	NM_001416733
ENSMUSG00000004328	XM_011250628
ENSMUSG00000004341	NM_145451
ENSMUSG00000004344	XM_011244283
ENSMUSG00000004347	XM_006505730
ENSMUSG00000004356	NM_175158
ENSMUSG00000004359	NM_011461
ENSMUSG00000004360	XM_017313870
ENSMUSG00000004364	NM_001313728
ENSMUSG00000004366	NM_001417475
ENSMUSG00000004371	XM_036152699
ENSMUSG00000004383	NM_010687
ENSMUSG00000004393	NM_001417658
ENSMUSG00000004394	NM_134020
ENSMUSG00000004415	NM_024474
ENSMUSG00000004446	XM_006505410
ENSMUSG00000004451	NM_022327
ENSMUSG00000004455	NM_001424550
ENSMUSG00000004460	NM_026400
ENSMUSG00000004462	XM_006522564
ENSMUSG00000004473	NM_009131
ENSMUSG00000004500	NM_001362139
ENSMUSG00000004508	NM_010248
ENSMUSG00000004530	NM_011779
ENSMUSG00000004535	NM_025816
ENSMUSG00000004540	NM_007677
ENSMUSG00000004542	NM_011964
ENSMUSG00000004552	NM_007799
ENSMUSG00000004558	NM_001424699
ENSMUSG00000004561	NM_001029990
ENSMUSG00000004562	XM_036158605
ENSMUSG00000004565	NM_015801
ENSMUSG00000004567	NM_053177
ENSMUSG00000004568	XM_030243209
ENSMUSG00000004591	NM_178654
ENSMUSG00000004609	NM_001111058
ENSMUSG00000004610	NM_026695
ENSMUSG00000004612	NM_024253
ENSMUSG00000004626	NM_011503
ENSMUSG00000004630	NM_001372454
ENSMUSG00000004631	XM_030255277
ENSMUSG00000004633	NM_023543
ENSMUSG00000004637	NM_001415100
ENSMUSG00000004642	NM_001289724
ENSMUSG00000004651	NM_001317397
ENSMUSG00000004654	XM_132546
ENSMUSG00000004655	NM_007472
ENSMUSG00000004661	XM_011242774
ENSMUSG00000004665	NM_007725
ENSMUSG00000004668	XM_006514706
ENSMUSG00000004677	NM_001142322
ENSMUSG00000004698	XM_006515271
ENSMUSG00000004707	NM_001277968
ENSMUSG00000004709	NM_001423738
ENSMUSG00000004730	XM_036160297
ENSMUSG00000004748	NM_026443
ENSMUSG00000004768	NM_001420800
ENSMUSG00000004771	NM_017382
ENSMUSG00000004788	NM_145445
ENSMUSG00000004789	NM_030225
ENSMUSG00000004791	NM_008827
ENSMUSG00000004798	XM_006533509
ENSMUSG00000004814	NM_019577
ENSMUSG00000004815	XM_006534726
ENSMUSG00000004821	NM_026109
ENSMUSG00000004837	XM_036156992
ENSMUSG00000004842	NM_001362468
ENSMUSG00000004843	XM_036160106
ENSMUSG00000004846	NM_011962
ENSMUSG00000004849	NM_007457
ENSMUSG00000004864	XM_017317479
ENSMUSG00000004865	NM_016795
ENSMUSG00000004872	NM_001159520
ENSMUSG00000004880	NM_001421191
ENSMUSG00000004885	NM_007759
ENSMUSG00000004891	NM_016701
ENSMUSG00000004892	NM_001409556
ENSMUSG00000004894	NM_022031
ENSMUSG00000004895	NM_033573
ENSMUSG00000004896	XM_006501338
ENSMUSG00000004897	NM_001410034
ENSMUSG00000004902	NM_001417735
ENSMUSG00000004929	NM_022653
ENSMUSG00000004931	NM_001429264
ENSMUSG00000004933	NM_001285853
ENSMUSG00000004934	NM_021501
ENSMUSG00000004936	NM_008927
ENSMUSG00000004937	NM_001358549
ENSMUSG00000004939	XM_125745
